Territory Manager|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||2015-09-18
Territory Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-18
Territory Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-18
Territory Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-09-18
Not Set|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month - Detail|||Sales Analysis%%%YTD Ord Snapshot By Branch Location%%%Net Ord $$  YTD By Chain - Summary|Sales Analysis%%%Net Ord $$ by Year%%%Net Ord $$ by Year - Summary|2015-09-20
BI Developer|Billing Analytics%%%Net Inv YTD $$ by Select Prod Hier  %%%Net Inv YTD  $$ by Select Product  Hierarchies  ||||Billing Analytics%%%Top 50 Sales by Chain - Curr YTD $$%%%Net Inv $$  YTD Top 50 By Sub Chain  B||2015-09-21
BI Developer|Billing Analytics%%%Top 100 Sales by Catalog - Current Year Inv $$%%%Net Inv YTD $$ Top 100 Sales by Catalog||||Billing Analytics%%%Top 50 Sales by Chain - Curr YTD $$%%%Net Inv $$  YTD Top 50 By Sub Chain  B||2015-09-21
BI Developer|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv  YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Top 50 Sales by Chain - Curr YTD $$%%%Net Inv $$  YTD Top 50 By Sub Chain  B||2015-09-21
BI Developer|Billing Analytics%%%Top 50 Sales by Chain - Curr YTD $$%%%Net Inv $$  YTD Top 50 By Chain||||Billing Analytics%%%Top 50 Sales by Chain - Curr YTD $$%%%Net Inv $$  YTD Top 50 By Sub Chain  B||2015-09-21
Canadian National Sales Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month - Detail||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||2015-09-21
Canadian National Sales Manager|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product Category - Detail||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month - Detail||Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||2015-09-21
System Specialist|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-21
System Specialist|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-21
System Specialist|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-09-21
System Specialist|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-21
Territory Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-21
Territory Manager: Oregon // Alaska|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies|||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-09-21
VP & CIO|Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Hier Level 1||Billing Analytics%%%POC - Daily Gross Inv $$ Curr Yr %%%Gross Inv $$ Daily Trend |||Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by State|2015-09-21
VP & CIO|Billing Analytics%%%POC - Daily Net Inv $$%%%Net Inv $$ by Month||Billing Analytics%%%Key Cust Net Inv YTD $$ by Cust Hier (Electrical)%%%Key Cust Net Inv YTD $$ by Cust Hier (Electrical)|||Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by State|2015-09-21
BI Developer|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|||||2015-09-22
Canadian National Sales Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||2015-09-22
Canadian National Sales Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||2015-09-22
Canadian National Sales Manager|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||2015-09-22
Canadian National Sales Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||2015-09-22
Not Set|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-22
Not Set|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-22
Not Set|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-22
Not Set|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-22
Sales Operations Analyst|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$|2015-09-22
Sales Operations Analyst|Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie|||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$|2015-09-22
Sales Operations Analyst|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$|2015-09-22
Sales Operations Analyst|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies|||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month|2015-09-22
Sales Operations Analyst|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month|2015-09-22
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-22
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-09-22
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-22
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||2015-09-22
Territory Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-09-22
Territory Manager|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies|||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-22
Territory Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-22
VP & CIO|Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Hier Level 1|Billing Analytics%%%Key Cust Net Inv YTD $$ by Cust Hier (Electrical)%%%Key Cust Net Inv YTD $$ by Cust Hier (Electrical)|Billing Analytics%%%POC - Daily Gross Inv $$ Curr Yr %%%Gross Inv $$ Daily Trend |Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by State||Billing Analytics%%%POC - Daily Net Inv $$%%%Net Inv $$ by Month|2015-09-22
Area sales manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv by Material Pricing Group Family Curr YTD vs Prev YTD $$ - Detail ||||||2015-09-23
Area sales manager|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product Category - Detail||||||2015-09-23
Area sales manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail||||||2015-09-23
Area sales manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month - Detail||||||2015-09-23
BI Developer|Billing Analytics%%%Net Inv YTD $$ by Select Prod Hier  %%%Net Inv YTD  $$ by Select Product  Hierarchies  ||||Billing Analytics%%%Top 50 Sales by Chain - Curr YTD $$%%%Net Inv $$  YTD Top 50 By Sub Chain  C||2015-09-23
BI Developer|Billing Analytics%%%Top 100 Sales by Catalog - Current Year Inv $$%%%Net Inv YTD $$ Top 100 Sales by Catalog||||Billing Analytics%%%Top 50 Sales by Chain - Curr YTD $$%%%Net Inv $$  YTD Top 50 By Sub Chain  B||2015-09-23
BI Developer|Billing Analytics%%%Top 50 Sales by Chain - Curr YTD $$%%%Net Inv $$  YTD Top 50 By Chain||||Billing Analytics%%%Net Inv Drill Down Report - Current YTD %%%Net Inv YTD $$ by State||2015-09-23
BI Developer|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv  YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Top 50 Sales by Chain - Curr YTD $$%%%Net Inv $$  YTD Top 50 By Sub Chain  C||2015-09-23
Canadian National Sales Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-23
Canadian National Sales Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-23
Canadian National Sales Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-23
Canadian National Sales Manager|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-23
Not Set|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$|2015-09-23
Not Set|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|||Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|2015-09-23
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||||2015-09-23
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||||2015-09-23
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||||2015-09-23
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||||2015-09-23
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||||||2015-09-23
Salesforce Admin/Project Mgr|Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||||||2015-09-23
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||||||2015-09-23
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||||||2015-09-23
Territory Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-23
Territory Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||2015-09-23
Territory Manager|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies|||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||2015-09-23
BI Developer|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv  YTD $$ by Material Pricing Group Family|Billing Analytics%%%Net Inv Drill Down Report - Current YTD %%%Net Inv YTD $$ by State||||Billing Analytics%%%Top 50 Sales by Chain - Curr YTD $$%%%Net Inv $$  YTD Top 50 By Sub Chain  C|2015-09-24
Not Set|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||2015-09-24
OEM Account Manager|Billing Analytics%%%Curr Net Inv YTD $$ - By Branch Locations%%%Net Inv $$  YTD By Sub Chain  B  -Summary|Billing Analytics%%%Curr Net Inv YTD $$ - By Branch Locations%%%Net Inv $$  YTD By Sub Chain  B  -Summary|Sales Analysis%%%Backlog%%%Backlog Quantity by Item Category|Sales Analysis%%%Backlog%%%Backlog Amount by Customer|Sales Analysis%%%Backlog%%%Backlog Quantity by Customer||2015-09-24
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||2015-09-24
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-24
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-24
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-09-24
Territory Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|||2015-09-24
VP & CIO|Billing Analytics%%%Key Cust Net Inv YTD $$ by Cust Hier (Electrical)%%%Key Cust Net Inv YTD $$ by Cust Hier (Electrical)||Billing Analytics%%%POC - Daily Gross Inv $$ Curr Yr %%%Gross Inv $$ Daily Trend ||Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by Cust Hier Level 1||2015-09-24
VP & CIO|Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by State||Billing Analytics%%%POC - Daily Gross Inv $$ Curr Yr %%%Gross Inv $$ Daily Trend ||Billing Analytics%%%Gross Inv Drill Down Report %%%Gross Inv YTD $$ by PH 2||2015-09-24
Area Sale Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-09-25
Area Sale Manager|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||2015-09-25
Area Sale Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||2015-09-25
Area Sale Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-09-25
Not Set|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product Category - Detail||||||2015-09-25
Not Set|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month - Detail||||||2015-09-25
Not Set|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail||||||2015-09-25
Not Set|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv by Material Pricing Group Family Curr YTD vs Prev YTD $$ - Detail ||||||2015-09-25
Sales Operations Analyst|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-25
Sales Operations Analyst|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-25
Sales Operations Analyst|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-09-25
Sales Operations Analyst|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-25
Territory Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit|Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$|2015-09-25
Area Sale Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-09-28
Area Sale Manager|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||2015-09-28
Area Sale Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-28
Area Sale Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-28
BI Developer|Sales Analysis%%%Top 50 Orders by Chain - DM4%%%Net Ord $$  YTD Top 50 By Chain - Summary - DM4||||||2015-09-28
Canadian National Sales Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-09-28
Canadian National Sales Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-28
Canadian National Sales Manager|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-09-28
Canadian National Sales Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||2015-09-28
Not Set|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month|2015-09-28
Not Set|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$|2015-09-28
Not Set|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$|2015-09-28
Not Set|Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit|||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month|2015-09-28
Not Set|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies|||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$|2015-09-28
System Specialist|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month|2015-09-28
Territory Manager|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||2015-09-28
Canadian National Sales Manager|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product Category - Detail|||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv by Material Pricing Group Family Curr YTD vs Prev YTD $$ - Detail |||2015-09-29
Canadian National Sales Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month - Detail|||Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|||2015-09-29
Canadian National Sales Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail|||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv by Material Pricing Group Family Curr YTD vs Prev YTD $$ - Detail |||2015-09-29
Not Set|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-29
Not Set|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-29
Not Set|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-29
Not Set|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-29
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-09-29
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-29
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-29
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-29
